,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
890,2023/05/23 10:49:22,quant_conv2d,1,3,15,0.911,-0.0005999999999999339,0.28978705
891,2023/05/23 10:49:26,quant_conv2d,1,4,15,0.9115,-9.999999999998899e-05,0.28930768
892,2023/05/23 10:49:30,quant_conv2d,1,5,15,0.9112,-0.00039999999999995595,0.29034093
893,2023/05/23 10:49:34,quant_conv2d,1,6,15,0.912,0.00040000000000006697,0.29074806
894,2023/05/23 10:49:38,quant_conv2d,1,7,15,0.9121,0.000500000000000056,0.29036894
895,2023/05/23 10:49:42,quant_conv2d,1,8,15,0.9122,0.0006000000000000449,0.2897267
896,2023/05/23 10:49:45,quant_conv2d,1,1,16,0.9117,9.999999999998899e-05,0.28993186
897,2023/05/23 10:49:49,quant_conv2d,1,2,16,0.913,0.0014000000000000679,0.29076034
898,2023/05/23 10:49:53,quant_conv2d,1,3,16,0.9109,-0.0006999999999999229,0.29181138
899,2023/05/23 10:49:57,quant_conv2d,1,4,16,0.9103,-0.0012999999999999678,0.2916232
900,2023/05/23 10:50:01,quant_conv2d,1,5,16,0.9099,-0.0016999999999999238,0.2918938
901,2023/05/23 10:50:05,quant_conv2d,1,6,16,0.91,-0.0015999999999999348,0.29291347
902,2023/05/23 10:50:09,quant_conv2d,1,7,16,0.9101,-0.0014999999999999458,0.29455376
903,2023/05/23 10:50:13,quant_conv2d,1,8,16,0.9107,-0.0009000000000000119,0.29457977
904,2023/05/23 10:50:16,quant_conv2d,1,1,17,0.9113,-0.00029999999999996696,0.29255062
905,2023/05/23 10:50:20,quant_conv2d,1,2,17,0.9105,-0.0010999999999999899,0.29613912
906,2023/05/23 10:50:24,quant_conv2d,1,3,17,0.9126,0.0010000000000000009,0.2967094
907,2023/05/23 10:50:28,quant_conv2d,1,4,17,0.9081,-0.0034999999999999476,0.29741102
908,2023/05/23 10:50:31,quant_conv2d,1,5,17,0.9071,-0.0044999999999999485,0.3045847
909,2023/05/23 10:50:35,quant_conv2d,1,6,17,0.9075,-0.0040999999999999925,0.3064469
910,2023/05/23 10:50:39,quant_conv2d,1,7,17,0.909,-0.0025999999999999357,0.31290093
911,2023/05/23 10:50:44,quant_conv2d,1,8,17,0.9062,-0.00539999999999996,0.31679365
912,2023/05/23 10:50:47,quant_conv2d,1,1,18,0.9092,-0.0023999999999999577,0.3057823
913,2023/05/23 10:50:51,quant_conv2d,1,2,18,0.9069,-0.0046999999999999265,0.31684104
914,2023/05/23 10:50:54,quant_conv2d,1,3,18,0.8998,-0.011799999999999922,0.3453435
915,2023/05/23 10:50:58,quant_conv2d,1,4,18,0.897,-0.014599999999999946,0.36318335
916,2023/05/23 10:51:02,quant_conv2d,1,5,18,0.8946,-0.017000000000000015,0.3752093
917,2023/05/23 10:51:06,quant_conv2d,1,6,18,0.8945,-0.017100000000000004,0.37916973
918,2023/05/23 10:51:10,quant_conv2d,1,7,18,0.8899,-0.02169999999999994,0.39538965
919,2023/05/23 10:51:14,quant_conv2d,1,8,18,0.887,-0.024599999999999955,0.42373514
920,2023/05/23 10:51:18,quant_conv2d,1,1,19,0.9017,-0.00990000000000002,0.35347095
921,2023/05/23 10:51:22,quant_conv2d,1,2,19,0.8919,-0.01969999999999994,0.41082442
922,2023/05/23 10:51:25,quant_conv2d,1,3,19,0.8827,-0.028899999999999926,0.46078414
923,2023/05/23 10:51:29,quant_conv2d,1,4,19,0.8748,-0.036799999999999944,0.5083644
924,2023/05/23 10:51:33,quant_conv2d,1,5,19,0.866,-0.045599999999999974,0.55141145
925,2023/05/23 10:51:37,quant_conv2d,1,6,19,0.851,-0.06059999999999999,0.6524504
926,2023/05/23 10:51:41,quant_conv2d,1,7,19,0.8416,-0.06999999999999995,0.6991336
927,2023/05/23 10:51:45,quant_conv2d,1,8,19,0.8349,-0.07669999999999999,0.75254494
928,2023/05/23 10:51:49,quant_conv2d,1,1,20,0.8869,-0.024699999999999944,0.44697294
929,2023/05/23 10:51:52,quant_conv2d,1,2,20,0.8578,-0.05379999999999996,0.601209
930,2023/05/23 10:51:56,quant_conv2d,1,3,20,0.8249,-0.0867,0.79831165
931,2023/05/23 10:52:00,quant_conv2d,1,4,20,0.8068,-0.1048,0.9237781
932,2023/05/23 10:52:04,quant_conv2d,1,5,20,0.7898,-0.12180000000000002,1.0822711
933,2023/05/23 10:52:08,quant_conv2d,1,6,20,0.7668,-0.14479999999999993,1.1963894
934,2023/05/23 10:52:12,quant_conv2d,1,7,20,0.7416,-0.16999999999999993,1.3848726
935,2023/05/23 10:52:16,quant_conv2d,1,8,20,0.7331,-0.1785,1.4941959
936,2023/05/23 10:52:19,quant_conv2d,1,1,21,0.8267,-0.08489999999999998,0.8517833
937,2023/05/23 10:52:23,quant_conv2d,1,2,21,0.7521,-0.15949999999999998,1.4413793
938,2023/05/23 10:52:27,quant_conv2d,1,3,21,0.6933,-0.21829999999999994,1.9206277
939,2023/05/23 10:52:31,quant_conv2d,1,4,21,0.6356,-0.2759999999999999,2.357658
940,2023/05/23 10:52:35,quant_conv2d,1,5,21,0.5934,-0.3181999999999999,2.8763313
941,2023/05/23 10:52:39,quant_conv2d,1,6,21,0.5663,-0.34529999999999994,3.1185102
942,2023/05/23 10:52:43,quant_conv2d,1,7,21,0.5328,-0.3787999999999999,3.452114
943,2023/05/23 10:52:47,quant_conv2d,1,8,21,0.503,-0.40859999999999996,3.7955825
944,2023/05/23 10:52:50,quant_conv2d,1,1,22,0.7144,-0.19719999999999993,2.0229552
945,2023/05/23 10:52:54,quant_conv2d,1,2,22,0.589,-0.3226,3.3063948
946,2023/05/23 10:52:58,quant_conv2d,1,3,22,0.481,-0.4306,4.4881406
947,2023/05/23 10:53:01,quant_conv2d,1,4,22,0.4195,-0.4921,5.2245517
948,2023/05/23 10:53:05,quant_conv2d,1,5,22,0.3697,-0.5419,5.9579587
949,2023/05/23 10:53:09,quant_conv2d,1,6,22,0.3316,-0.58,6.4197617
950,2023/05/23 10:53:14,quant_conv2d,1,7,22,0.3077,-0.6039,6.7892127
951,2023/05/23 10:53:18,quant_conv2d,1,8,22,0.2853,-0.6263,7.2064314
952,2023/05/23 10:53:21,quant_conv2d,1,1,23,0.6451,-0.26649999999999996,3.017543
953,2023/05/23 10:53:25,quant_conv2d,1,2,23,0.4802,-0.43139999999999995,4.96884
954,2023/05/23 10:53:29,quant_conv2d,1,3,23,0.3677,-0.5438999999999999,6.322629
955,2023/05/23 10:53:32,quant_conv2d,1,4,23,0.3052,-0.6063999999999999,7.2560983
956,2023/05/23 10:53:36,quant_conv2d,1,5,23,0.256,-0.6556,7.946114
957,2023/05/23 10:53:40,quant_conv2d,1,6,23,0.2304,-0.6812,8.441197
958,2023/05/23 10:53:44,quant_conv2d,1,7,23,0.203,-0.7085999999999999,8.955434
959,2023/05/23 10:53:49,quant_conv2d,1,8,23,0.1895,-0.7221,9.13143
960,2023/05/23 10:53:52,quant_conv2d,1,1,24,0.5952,-0.3164,3.7551794
961,2023/05/23 10:53:56,quant_conv2d,1,2,24,0.4163,-0.49529999999999996,5.930975
962,2023/05/23 10:54:00,quant_conv2d,1,3,24,0.3164,-0.5952,7.399938
963,2023/05/23 10:54:03,quant_conv2d,1,4,24,0.2583,-0.6533,8.313176
964,2023/05/23 10:54:07,quant_conv2d,1,5,24,0.2229,-0.6887,8.828245
965,2023/05/23 10:54:11,quant_conv2d,1,6,24,0.1832,-0.7283999999999999,9.463054
966,2023/05/23 10:54:15,quant_conv2d,1,7,24,0.1642,-0.7474,9.776108
967,2023/05/23 10:54:19,quant_conv2d,1,8,24,0.1556,-0.756,9.987223
968,2023/05/23 10:54:23,quant_conv2d,1,1,25,0.5826,-0.32899999999999996,4.0647674
969,2023/05/23 10:54:27,quant_conv2d,1,2,25,0.4046,-0.5069999999999999,6.258572
970,2023/05/23 10:54:30,quant_conv2d,1,3,25,0.2917,-0.6198999999999999,7.885292
971,2023/05/23 10:54:34,quant_conv2d,1,4,25,0.2324,-0.6792,8.800005
972,2023/05/23 10:54:38,quant_conv2d,1,5,25,0.198,-0.7136,9.36885
973,2023/05/23 10:54:42,quant_conv2d,1,6,25,0.1681,-0.7434999999999999,9.823955
974,2023/05/23 10:54:46,quant_conv2d,1,7,25,0.1636,-0.748,9.977541
975,2023/05/23 10:54:50,quant_conv2d,1,8,25,0.1473,-0.7643,10.287929
976,2023/05/23 10:54:54,quant_conv2d,1,1,26,0.5771,-0.3345,4.1191015
977,2023/05/23 10:54:58,quant_conv2d,1,2,26,0.3914,-0.5202,6.5522094
978,2023/05/23 10:55:01,quant_conv2d,1,3,26,0.2912,-0.6204,8.0453825
979,2023/05/23 10:55:05,quant_conv2d,1,4,26,0.2247,-0.6869,8.992857
980,2023/05/23 10:55:09,quant_conv2d,1,5,26,0.1857,-0.7259,9.653318
981,2023/05/23 10:55:13,quant_conv2d,1,6,26,0.1756,-0.736,9.941261
982,2023/05/23 10:55:17,quant_conv2d,1,7,26,0.153,-0.7585999999999999,10.194309
983,2023/05/23 10:55:21,quant_conv2d,1,8,26,0.143,-0.7686,10.388988
984,2023/05/23 10:55:25,quant_conv2d,1,1,27,0.5675,-0.34409999999999996,4.2408032
985,2023/05/23 10:55:28,quant_conv2d,1,2,27,0.3847,-0.5268999999999999,6.6624107
986,2023/05/23 10:55:32,quant_conv2d,1,3,27,0.2931,-0.6184999999999999,7.997486
987,2023/05/23 10:55:36,quant_conv2d,1,4,27,0.2285,-0.6830999999999999,8.961117
988,2023/05/23 10:55:40,quant_conv2d,1,5,27,0.1894,-0.7222,9.641982
989,2023/05/23 10:55:44,quant_conv2d,1,6,27,0.1642,-0.7474,10.089922
990,2023/05/23 10:55:48,quant_conv2d,1,7,27,0.158,-0.7535999999999999,10.176017
991,2023/05/23 10:55:52,quant_conv2d,1,8,27,0.1399,-0.7716999999999999,10.485458
992,2023/05/23 10:55:55,quant_conv2d,1,1,28,0.5749,-0.3367,4.1735525
993,2023/05/23 10:55:59,quant_conv2d,1,2,28,0.3919,-0.5196999999999999,6.5800123
994,2023/05/23 10:56:03,quant_conv2d,1,3,28,0.2927,-0.6189,7.98205
995,2023/05/23 10:56:07,quant_conv2d,1,4,28,0.2269,-0.6847,9.045179
996,2023/05/23 10:56:11,quant_conv2d,1,5,28,0.1917,-0.7199,9.5898485
997,2023/05/23 10:56:14,quant_conv2d,1,6,28,0.1652,-0.7464,10.078817
998,2023/05/23 10:56:19,quant_conv2d,1,7,28,0.1525,-0.7591,10.324143
999,2023/05/23 10:56:23,quant_conv2d,1,8,28,0.1394,-0.7722,10.448204
1000,2023/05/23 10:56:26,quant_conv2d,1,1,29,0.5752,-0.3363999999999999,4.229326
1001,2023/05/23 10:56:30,quant_conv2d,1,2,29,0.3921,-0.5195,6.634833
1002,2023/05/23 10:56:34,quant_conv2d,1,3,29,0.2802,-0.6314,8.121463
1003,2023/05/23 10:56:37,quant_conv2d,1,4,29,0.2195,-0.6920999999999999,9.052437
1004,2023/05/23 10:56:41,quant_conv2d,1,5,29,0.1831,-0.7284999999999999,9.67181
1005,2023/05/23 10:56:45,quant_conv2d,1,6,29,0.1708,-0.7407999999999999,10.013758
1006,2023/05/23 10:56:49,quant_conv2d,1,7,29,0.153,-0.7585999999999999,10.266374
1007,2023/05/23 10:56:54,quant_conv2d,1,8,29,0.1405,-0.7710999999999999,10.487093
1008,2023/05/23 10:56:57,quant_conv2d,1,1,30,0.5789,-0.3327,4.138582
1009,2023/05/23 10:57:01,quant_conv2d,1,2,30,0.3959,-0.5157,6.515247
1010,2023/05/23 10:57:05,quant_conv2d,1,3,30,0.2863,-0.6253,8.039043
1011,2023/05/23 10:57:08,quant_conv2d,1,4,30,0.2196,-0.692,9.137129
1012,2023/05/23 10:57:12,quant_conv2d,1,5,30,0.1889,-0.7226999999999999,9.687128
1013,2023/05/23 10:57:16,quant_conv2d,1,6,30,0.1672,-0.7444,10.044002
1014,2023/05/23 10:57:20,quant_conv2d,1,7,30,0.152,-0.7595999999999999,10.318266
1015,2023/05/23 10:57:25,quant_conv2d,1,8,30,0.139,-0.7726,10.460267
1016,2023/05/23 10:57:28,quant_conv2d,1,1,31,0.5611,-0.3504999999999999,4.5197024
1017,2023/05/23 10:57:32,quant_conv2d,1,2,31,0.3631,-0.5485,7.0611463
1018,2023/05/23 10:57:36,quant_conv2d,1,3,31,0.2577,-0.6538999999999999,8.642453
1019,2023/05/23 10:57:39,quant_conv2d,1,4,31,0.1946,-0.717,9.681029
1020,2023/05/23 10:57:43,quant_conv2d,1,5,31,0.1677,-0.7439,10.142011
1021,2023/05/23 10:57:47,quant_conv2d,1,6,31,0.1465,-0.7651,10.4919
1022,2023/05/23 10:57:51,quant_conv2d,1,7,31,0.1354,-0.7762,10.726234
1023,2023/05/23 10:57:56,quant_conv2d,1,8,31,0.1304,-0.7812,10.792727
1024,2023/05/23 10:57:59,quant_conv2d,1,1,0,0.9116,0.0,0.2891834
1025,2023/05/23 10:58:03,quant_conv2d,1,2,0,0.9116,0.0,0.28918046
1026,2023/05/23 10:58:06,quant_conv2d,1,3,0,0.9116,0.0,0.2891834
1027,2023/05/23 10:58:10,quant_conv2d,1,4,0,0.9116,0.0,0.2891834
1028,2023/05/23 10:58:14,quant_conv2d,1,5,0,0.9116,0.0,0.28917807
1029,2023/05/23 10:58:18,quant_conv2d,1,6,0,0.9116,0.0,0.28919357
1030,2023/05/23 10:58:22,quant_conv2d,1,7,0,0.9116,0.0,0.2891834
1031,2023/05/23 10:58:26,quant_conv2d,1,8,0,0.9116,0.0,0.28918305
1032,2023/05/23 10:58:30,quant_conv2d,1,1,1,0.9116,0.0,0.2891834
1033,2023/05/23 10:58:34,quant_conv2d,1,2,1,0.9116,0.0,0.2891834
1034,2023/05/23 10:58:37,quant_conv2d,1,3,1,0.9116,0.0,0.28918338
1035,2023/05/23 10:58:41,quant_conv2d,1,4,1,0.9116,0.0,0.2891834
1036,2023/05/23 10:58:45,quant_conv2d,1,5,1,0.9116,0.0,0.28918222
1037,2023/05/23 10:58:49,quant_conv2d,1,6,1,0.9116,0.0,0.2891834
1038,2023/05/23 10:58:53,quant_conv2d,1,7,1,0.9116,0.0,0.2891871
1039,2023/05/23 10:58:57,quant_conv2d,1,8,1,0.9116,0.0,0.2891834
1040,2023/05/23 10:59:01,quant_conv2d,1,1,2,0.9116,0.0,0.2891834
1041,2023/05/23 10:59:04,quant_conv2d,1,2,2,0.9116,0.0,0.2891834
1042,2023/05/23 10:59:08,quant_conv2d,1,3,2,0.9116,0.0,0.2891834
1043,2023/05/23 10:59:12,quant_conv2d,1,4,2,0.9116,0.0,0.28919178
1044,2023/05/23 10:59:16,quant_conv2d,1,5,2,0.9116,0.0,0.28918323
1045,2023/05/23 10:59:20,quant_conv2d,1,6,2,0.9116,0.0,0.2891914
1046,2023/05/23 10:59:24,quant_conv2d,1,7,2,0.9116,0.0,0.28918052
1047,2023/05/23 10:59:28,quant_conv2d,1,8,2,0.9115,-9.999999999998899e-05,0.28918052
1048,2023/05/23 10:59:32,quant_conv2d,1,1,3,0.9116,0.0,0.2891834
1049,2023/05/23 10:59:35,quant_conv2d,1,2,3,0.9116,0.0,0.2891834
1050,2023/05/23 10:59:39,quant_conv2d,1,3,3,0.9116,0.0,0.28918383
1051,2023/05/23 10:59:43,quant_conv2d,1,4,3,0.9116,0.0,0.28917786
1052,2023/05/23 10:59:47,quant_conv2d,1,5,3,0.9116,0.0,0.28918627
1053,2023/05/23 10:59:51,quant_conv2d,1,6,3,0.9116,0.0,0.2891822
1054,2023/05/23 10:59:55,quant_conv2d,1,7,3,0.9116,0.0,0.28918043
1055,2023/05/23 10:59:59,quant_conv2d,1,8,3,0.9116,0.0,0.28919205
1056,2023/05/23 11:00:02,quant_conv2d,1,1,4,0.9116,0.0,0.2891629
1057,2023/05/23 11:00:06,quant_conv2d,1,2,4,0.9116,0.0,0.28918648
1058,2023/05/23 11:00:10,quant_conv2d,1,3,4,0.9116,0.0,0.28918332
1059,2023/05/23 11:00:14,quant_conv2d,1,4,4,0.9116,0.0,0.28918314
1060,2023/05/23 11:00:17,quant_conv2d,1,5,4,0.9116,0.0,0.28918186
1061,2023/05/23 11:00:21,quant_conv2d,1,6,4,0.9116,0.0,0.28920463
1062,2023/05/23 11:00:25,quant_conv2d,1,7,4,0.9116,0.0,0.289187
1063,2023/05/23 11:00:30,quant_conv2d,1,8,4,0.9116,0.0,0.2891935
1064,2023/05/23 11:00:33,quant_conv2d,1,1,5,0.9116,0.0,0.2891836
1065,2023/05/23 11:00:37,quant_conv2d,1,2,5,0.9116,0.0,0.28918195
1066,2023/05/23 11:00:40,quant_conv2d,1,3,5,0.9116,0.0,0.2891718
1067,2023/05/23 11:00:44,quant_conv2d,1,4,5,0.9116,0.0,0.28919825
1068,2023/05/23 11:00:48,quant_conv2d,1,5,5,0.9115,-9.999999999998899e-05,0.28920907
1069,2023/05/23 11:00:52,quant_conv2d,1,6,5,0.9116,0.0,0.2891437
1070,2023/05/23 11:00:56,quant_conv2d,1,7,5,0.9116,0.0,0.28917935
1071,2023/05/23 11:01:00,quant_conv2d,1,8,5,0.9116,0.0,0.28914467
1072,2023/05/23 11:01:04,quant_conv2d,1,1,6,0.9116,0.0,0.28918895
1073,2023/05/23 11:01:07,quant_conv2d,1,2,6,0.9117,9.999999999998899e-05,0.2891834
1074,2023/05/23 11:01:11,quant_conv2d,1,3,6,0.9116,0.0,0.28919113
1075,2023/05/23 11:01:15,quant_conv2d,1,4,6,0.9116,0.0,0.28916895
1076,2023/05/23 11:01:19,quant_conv2d,1,5,6,0.9115,-9.999999999998899e-05,0.2891967
1077,2023/05/23 11:01:23,quant_conv2d,1,6,6,0.9115,-9.999999999998899e-05,0.28920278
1078,2023/05/23 11:01:27,quant_conv2d,1,7,6,0.9115,-9.999999999998899e-05,0.28917047
1079,2023/05/23 11:01:31,quant_conv2d,1,8,6,0.9115,-9.999999999998899e-05,0.2891594
1080,2023/05/23 11:01:34,quant_conv2d,1,1,7,0.9116,0.0,0.28922904
1081,2023/05/23 11:01:38,quant_conv2d,1,2,7,0.9116,0.0,0.28919497
1082,2023/05/23 11:01:42,quant_conv2d,1,3,7,0.9116,0.0,0.28916892
1083,2023/05/23 11:01:45,quant_conv2d,1,4,7,0.9117,9.999999999998899e-05,0.2891708
1084,2023/05/23 11:01:49,quant_conv2d,1,5,7,0.9116,0.0,0.28914568
1085,2023/05/23 11:01:53,quant_conv2d,1,6,7,0.9116,0.0,0.2891551
1086,2023/05/23 11:01:57,quant_conv2d,1,7,7,0.9118,0.000200000000000089,0.28918058
1087,2023/05/23 11:02:02,quant_conv2d,1,8,7,0.9116,0.0,0.28911152
1088,2023/05/23 11:02:05,quant_conv2d,1,1,8,0.9116,0.0,0.28916126
1089,2023/05/23 11:02:09,quant_conv2d,1,2,8,0.9115,-9.999999999998899e-05,0.28920636
1090,2023/05/23 11:02:12,quant_conv2d,1,3,8,0.9117,9.999999999998899e-05,0.28925526
1091,2023/05/23 11:02:16,quant_conv2d,1,4,8,0.9116,0.0,0.28916046
1092,2023/05/23 11:02:20,quant_conv2d,1,5,8,0.9115,-9.999999999998899e-05,0.28919497
1093,2023/05/23 11:02:24,quant_conv2d,1,6,8,0.9115,-9.999999999998899e-05,0.28925526
1094,2023/05/23 11:02:28,quant_conv2d,1,7,8,0.9114,-0.00019999999999997797,0.28925553
1095,2023/05/23 11:02:32,quant_conv2d,1,8,8,0.9115,-9.999999999998899e-05,0.28907442
1096,2023/05/23 11:02:36,quant_conv2d,1,1,9,0.9116,0.0,0.28918555
1097,2023/05/23 11:02:39,quant_conv2d,1,2,9,0.9117,9.999999999998899e-05,0.28924835
1098,2023/05/23 11:02:43,quant_conv2d,1,3,9,0.9116,0.0,0.28920656
1099,2023/05/23 11:02:47,quant_conv2d,1,4,9,0.9116,0.0,0.28925362
1100,2023/05/23 11:02:51,quant_conv2d,1,5,9,0.9118,0.000200000000000089,0.2891649
1101,2023/05/23 11:02:55,quant_conv2d,1,6,9,0.9118,0.000200000000000089,0.2890796
1102,2023/05/23 11:02:59,quant_conv2d,1,7,9,0.9117,9.999999999998899e-05,0.28917852
1103,2023/05/23 11:03:03,quant_conv2d,1,8,9,0.9117,9.999999999998899e-05,0.28918976
1104,2023/05/23 11:03:06,quant_conv2d,1,1,10,0.9116,0.0,0.28919938
1105,2023/05/23 11:03:10,quant_conv2d,1,2,10,0.9114,-0.00019999999999997797,0.28917426
1106,2023/05/23 11:03:14,quant_conv2d,1,3,10,0.9115,-9.999999999998899e-05,0.28923008
1107,2023/05/23 11:03:18,quant_conv2d,1,4,10,0.9116,0.0,0.28915375
1108,2023/05/23 11:03:21,quant_conv2d,1,5,10,0.912,0.00040000000000006697,0.28914955
1109,2023/05/23 11:03:25,quant_conv2d,1,6,10,0.9118,0.000200000000000089,0.2891093
1110,2023/05/23 11:03:29,quant_conv2d,1,7,10,0.9117,9.999999999998899e-05,0.2892785
1111,2023/05/23 11:03:34,quant_conv2d,1,8,10,0.9116,0.0,0.2892469
1112,2023/05/23 11:03:37,quant_conv2d,1,1,11,0.9116,0.0,0.28921115
1113,2023/05/23 11:03:41,quant_conv2d,1,2,11,0.9117,9.999999999998899e-05,0.2889511
1114,2023/05/23 11:03:44,quant_conv2d,1,3,11,0.9119,0.000300000000000078,0.28915668
1115,2023/05/23 11:03:48,quant_conv2d,1,4,11,0.9116,0.0,0.28900784
1116,2023/05/23 11:03:52,quant_conv2d,1,5,11,0.9116,0.0,0.28919053
1117,2023/05/23 11:03:56,quant_conv2d,1,6,11,0.9123,0.0007000000000000339,0.28925896
1118,2023/05/23 11:04:00,quant_conv2d,1,7,11,0.9115,-9.999999999998899e-05,0.28924662
1119,2023/05/23 11:04:04,quant_conv2d,1,8,11,0.9121,0.000500000000000056,0.28893292
1120,2023/05/23 11:04:08,quant_conv2d,1,1,12,0.9117,9.999999999998899e-05,0.28909403
1121,2023/05/23 11:04:12,quant_conv2d,1,2,12,0.9118,0.000200000000000089,0.28923136
1122,2023/05/23 11:04:15,quant_conv2d,1,3,12,0.9114,-0.00019999999999997797,0.28923148
1123,2023/05/23 11:04:19,quant_conv2d,1,4,12,0.9122,0.0006000000000000449,0.28914848
1124,2023/05/23 11:04:23,quant_conv2d,1,5,12,0.9121,0.000500000000000056,0.28922418
1125,2023/05/23 11:04:27,quant_conv2d,1,6,12,0.9116,0.0,0.28923878
1126,2023/05/23 11:04:31,quant_conv2d,1,7,12,0.9122,0.0006000000000000449,0.28952938
1127,2023/05/23 11:04:35,quant_conv2d,1,8,12,0.9115,-9.999999999998899e-05,0.28952923
1128,2023/05/23 11:04:39,quant_conv2d,1,1,13,0.9115,-9.999999999998899e-05,0.28926075
1129,2023/05/23 11:04:42,quant_conv2d,1,2,13,0.9115,-9.999999999998899e-05,0.2891956
1130,2023/05/23 11:04:46,quant_conv2d,1,3,13,0.9118,0.000200000000000089,0.28927213
1131,2023/05/23 11:04:50,quant_conv2d,1,4,13,0.9116,0.0,0.28921255
1132,2023/05/23 11:04:54,quant_conv2d,1,5,13,0.9121,0.000500000000000056,0.28930348
1133,2023/05/23 11:04:58,quant_conv2d,1,6,13,0.9119,0.000300000000000078,0.2894431
1134,2023/05/23 11:05:02,quant_conv2d,1,7,13,0.9117,9.999999999998899e-05,0.2892805
1135,2023/05/23 11:05:06,quant_conv2d,1,8,13,0.9125,0.0009000000000000119,0.2891854
1136,2023/05/23 11:05:09,quant_conv2d,1,1,14,0.9115,-9.999999999998899e-05,0.2893453
1137,2023/05/23 11:05:13,quant_conv2d,1,2,14,0.9121,0.000500000000000056,0.28906563
1138,2023/05/23 11:05:17,quant_conv2d,1,3,14,0.9117,9.999999999998899e-05,0.2896745
1139,2023/05/23 11:05:20,quant_conv2d,1,4,14,0.9114,-0.00019999999999997797,0.28902984
1140,2023/05/23 11:05:24,quant_conv2d,1,5,14,0.9121,0.000500000000000056,0.28953865
1141,2023/05/23 11:05:28,quant_conv2d,1,6,14,0.9122,0.0006000000000000449,0.2890312
1142,2023/05/23 11:05:32,quant_conv2d,1,7,14,0.9118,0.000200000000000089,0.28964883
1143,2023/05/23 11:05:37,quant_conv2d,1,8,14,0.9123,0.0007000000000000339,0.2892599
1144,2023/05/23 11:05:40,quant_conv2d,1,1,15,0.9115,-9.999999999998899e-05,0.2893575
1145,2023/05/23 11:05:44,quant_conv2d,1,2,15,0.9122,0.0006000000000000449,0.28917703
1146,2023/05/23 11:05:47,quant_conv2d,1,3,15,0.9119,0.000300000000000078,0.28883457
1147,2023/05/23 11:05:51,quant_conv2d,1,4,15,0.9112,-0.00039999999999995595,0.2899199
1148,2023/05/23 11:05:55,quant_conv2d,1,5,15,0.9124,0.0008000000000000229,0.2897964
1149,2023/05/23 11:05:59,quant_conv2d,1,6,15,0.9113,-0.00029999999999996696,0.28981754
1150,2023/05/23 11:06:03,quant_conv2d,1,7,15,0.9116,0.0,0.2906846
1151,2023/05/23 11:06:07,quant_conv2d,1,8,15,0.9108,-0.0007999999999999119,0.29043704
1152,2023/05/23 11:06:11,quant_conv2d,1,1,16,0.9116,0.0,0.28910482
1153,2023/05/23 11:06:14,quant_conv2d,1,2,16,0.9116,0.0,0.28996226
1154,2023/05/23 11:06:18,quant_conv2d,1,3,16,0.9116,0.0,0.29116976
1155,2023/05/23 11:06:22,quant_conv2d,1,4,16,0.9103,-0.0012999999999999678,0.29329407
1156,2023/05/23 11:06:25,quant_conv2d,1,5,16,0.9116,0.0,0.29139152
1157,2023/05/23 11:06:29,quant_conv2d,1,6,16,0.91,-0.0015999999999999348,0.29411134
1158,2023/05/23 11:06:34,quant_conv2d,1,7,16,0.9104,-0.0011999999999999789,0.29552776
1159,2023/05/23 11:06:38,quant_conv2d,1,8,16,0.9115,-9.999999999998899e-05,0.29384008
1160,2023/05/23 11:06:41,quant_conv2d,1,1,17,0.9117,9.999999999998899e-05,0.292425
1161,2023/05/23 11:06:45,quant_conv2d,1,2,17,0.9097,-0.0019000000000000128,0.29356816
1162,2023/05/23 11:06:48,quant_conv2d,1,3,17,0.9105,-0.0010999999999999899,0.30060524
1163,2023/05/23 11:06:52,quant_conv2d,1,4,17,0.9094,-0.0021999999999999797,0.30247188
1164,2023/05/23 11:06:56,quant_conv2d,1,5,17,0.9079,-0.0036999999999999256,0.3054489
1165,2023/05/23 11:07:00,quant_conv2d,1,6,17,0.9084,-0.0031999999999999806,0.30578187
1166,2023/05/23 11:07:04,quant_conv2d,1,7,17,0.9066,-0.0050000000000000044,0.30963156
1167,2023/05/23 11:07:08,quant_conv2d,1,8,17,0.9065,-0.005099999999999993,0.31152532
1168,2023/05/23 11:07:12,quant_conv2d,1,1,18,0.9099,-0.0016999999999999238,0.3023257
1169,2023/05/23 11:07:16,quant_conv2d,1,2,18,0.904,-0.00759999999999994,0.330219
1170,2023/05/23 11:07:19,quant_conv2d,1,3,18,0.9019,-0.009699999999999931,0.34230575
1171,2023/05/23 11:07:23,quant_conv2d,1,4,18,0.9001,-0.011499999999999955,0.3616242
1172,2023/05/23 11:07:27,quant_conv2d,1,5,18,0.8932,-0.018399999999999972,0.38578457
1173,2023/05/23 11:07:31,quant_conv2d,1,6,18,0.8927,-0.018899999999999917,0.4005806
1174,2023/05/23 11:07:35,quant_conv2d,1,7,18,0.8903,-0.021299999999999986,0.40253538
1175,2023/05/23 11:07:39,quant_conv2d,1,8,18,0.8886,-0.02300000000000002,0.42455587
1176,2023/05/23 11:07:43,quant_conv2d,1,1,19,0.9017,-0.00990000000000002,0.34163633
1177,2023/05/23 11:07:46,quant_conv2d,1,2,19,0.8902,-0.021399999999999975,0.40163085
